225,220,1
225,222,2
225,223,3
225,228,2
225,230,1
225,233,2
225,234,1
225,237,2
225,238,2
225,239,3
225,242,4
225,243,4
225,244,4
225,245,2
225,246,4
225,247,4
225,249,3
228,112,4
228,113,3
228,114,2
228,125,4
228,165,3
228,167,4
228,168,2
228,170,2
228,173,3
228,175,2
228,176,4
228,180,6
228,187,3
228,188,5
228,191,3
228,202,3
228,204,2
228,209,1
228,210,1
228,211,1
228,215,2
228,216,2
228,217,1
228,219,2
228,220,2
228,222,2
228,223,3
228,225,2
228,230,2
228,233,2
228,234,1
228,237,2
228,238,1
228,239,2
228,242,3
228,243,3
228,244,3
228,245,2
228,246,3
228,247,3
228,249,2
230,112,4
230,113,3
230,114,2
230,125,4
230,165,3
230,167,4
230,168,2
230,170,2
230,173,3
230,175,2
230,176,4
230,180,6
230,187,3
230,188,5
230,191,3
230,202,3
230,204,2
230,209,1
230,210,1
230,211,1
230,215,1
230,216,2
230,217,1
230,219,2
230,220,2
230,222,2
230,223,2
230,225,1
230,228,2
230,233,2
230,234,1
230,237,2
230,238,1
230,239,2
230,242,3
230,243,3
230,244,3
230,245,2
230,246,3
230,247,3
230,249,2
233,112,5
233,113,4
233,114,3
233,125,5
233,165,4
233,167,4
233,168,3
233,170,2
233,173,3
233,175,3
233,176,4
233,180,7
233,187,3
233,188,5
233,191,4
233,202,3
233,204,3
233,209,2
233,210,2
233,211,1
233,215,2
233,216,3
233,217,1
233,219,2
233,220,1
233,222,1
233,223,3
233,225,2
233,228,2
233,230,2
233,234,2
233,237,2
233,238,2
233,239,3
233,242,4
233,243,4
233,244,4
233,245,2
233,246,4
233,247,4
233,249,3
236,114,1
237,112,5
237,113,4
237,114,3
237,125,5
237,165,4
237,167,4
237,168,3
237,170,2
237,173,3
237,175,3
237,176,4
237,180,7
237,187,3
237,188,5
237,191,4
237,202,3
237,204,3
237,209,2
237,210,2
237,211,2
237,215,2
237,216,3
237,217,1
237,219,2
237,220,1
237,222,2
237,223,3
237,225,2
237,228,2
237,230,2
237,233,2
237,234,1
237,238,2
237,239,3
237,242,4
237,243,4
237,244,4
237,245,2
237,246,4
237,247,4
237,249,3
238,112,4
238,113,3
238,114,2
238,125,4
238,165,3
238,167,4
238,168,2
238,170,2
238,173,3
238,175,2
238,176,4
238,180,6
238,187,3
238,188,5
238,191,3
238,202,3
238,204,2
238,209,1
238,210,1
238,211,1
238,215,2
238,216,2
238,217,1
238,219,2
238,220,2
238,222,2
238,223,3
238,225,2
238,228,1
238,230,1
238,233,2
238,234,1
238,237,2
238,239,2
238,242,3
238,243,3
238,244,3
238,245,2
238,246,3
238,247,3
238,249,2
239,112,4
239,113,3
239,114,2
239,125,4
239,165,3
239,167,4
239,168,2
239,170,2
239,173,3
239,175,2
239,176,5
239,180,6
239,187,3
239,188,5
239,191,3
239,202,3
239,204,2
239,209,1
239,210,1
239,211,2
239,215,2
239,216,2
239,217,2
239,219,3
239,220,3
239,222,3
239,223,3
239,225,3
239,228,2
239,230,2
239,233,3
239,234,2
239,237,3
239,238,2
239,242,1
239,243,1
239,244,1
239,245,3
239,246,1
239,247,1
239,249,2
242,112,5
242,113,4
242,114,3
242,125,5
242,165,4
242,167,5
242,168,3
242,170,3
242,173,4
242,175,3
242,176,6
242,180,7
242,187,4
242,188,6
242,191,4
242,202,4
242,204,3
242,209,2
242,210,2
242,211,3
242,215,3
242,216,3
242,217,3
242,219,4
242,220,4
242,222,4
242,223,4
242,225,4
242,228,3
242,230,3
242,233,4
242,234,3
242,237,4
242,238,3
242,239,1
242,243,2
242,244,2
242,245,4
242,246,2
242,247,2
242,249,3
243,112,5
243,113,4
243,114,3
243,125,5
243,165,4
243,167,5
243,168,3
243,170,3
243,173,4
243,175,3
243,176,6
243,180,7
243,187,4
243,188,6
243,191,4
243,202,4
243,204,3
243,209,2
243,210,2
243,211,3
243,215,3
243,216,3
243,217,3
243,219,4
243,220,4
243,222,4
243,223,4
243,225,4
243,228,3
243,230,3
243,233,4
243,234,3
243,237,4
243,238,3
243,239,1
243,242,2
243,244,2
243,245,4
243,246,2
243,247,2
243,249,3
244,112,5
244,113,4
244,114,3
244,125,5
244,165,4
244,167,5
244,168,3
244,170,3
244,173,4
244,175,3
244,176,6
244,180,7
244,187,4
244,188,6
244,191,4
244,202,4
244,204,3
244,209,2
244,210,2
244,211,3
244,215,3
244,216,3
244,217,3
244,219,4
244,220,4
244,222,4
244,223,4
244,225,4
244,228,3
244,230,3
244,233,4
244,234,3
244,237,4
244,238,3
244,239,1
244,242,2
244,243,2
244,245,4
244,246,2
244,247,2
244,249,3
245,112,5
245,113,4
245,114,3
245,125,5
245,165,4
245,167,4
245,168,3
245,170,2
245,173,3
245,175,3
245,176,4
245,180,7
245,187,3
245,188,5
245,191,4
245,202,3
245,204,3
245,209,2
245,210,2
245,211,1
245,215,2
245,216,3
245,217,1
245,219,1
245,220,1
245,222,2
245,223,3
245,225,2
245,228,2
245,230,2
245,233,2
245,234,2
245,237,2
245,238,2
245,239,3
245,242,4
245,243,4
245,244,4
245,246,4
245,247,4
245,249,3
246,112,5
246,113,4
246,114,3
246,125,5
246,165,4
246,167,5
246,168,3
246,170,3
246,173,4
246,175,3
246,176,6
246,180,7
246,187,4
246,188,6
246,191,4
246,202,4
246,204,3
246,209,2
246,210,2
246,211,3
246,215,3
246,216,3
246,217,3
246,219,4
246,220,4
246,222,4
246,223,4
246,225,4
246,228,3
246,230,3
246,233,4
246,234,3
246,237,4
246,238,3
246,239,1
246,242,2
246,243,2
246,244,2
246,245,4
246,247,2
246,249,3
247,112,5
247,113,4
247,114,3
247,125,5
247,165,4
247,167,5
247,168,3
247,170,3
247,173,4
247,175,3
247,176,6
247,180,7
247,187,4
247,188,6
247,191,4
247,202,4
247,204,3
247,209,2
247,210,2
247,211,3
247,215,3
247,216,3
247,217,3
247,219,4
247,220,4
247,222,4
247,223,4
247,225,4
247,228,3
247,230,3
247,233,4
247,234,3
247,237,4
247,238,3
247,239,1
247,242,2
247,243,2
247,244,2
247,245,4
247,246,2
247,249,3
249,112,3
249,113,2
249,114,2
249,125,2
249,165,1
249,167,2
249,168,2
249,170,2
249,173,3
249,175,2
249,176,5
249,180,4
249,187,3
249,188,5
249,191,2
249,202,3
249,204,2
249,209,2
249,210,1
249,211,2
249,215,2
249,216,2
249,217,2
249,219,3
249,220,3
249,222,3
249,223,3
249,225,3
249,228,2
249,230,2
249,233,3
249,234,2
249,237,3
249,238,2
249,239,2
249,242,3
249,243,3
249,244,3
249,245,3
249,246,3
249,247,3
